"Time","A. Pressure -TS00 Monitor: A. Pressure -TS00 Monitor (psi)","A. Pressure -TS01 Monitor: A. Pressure -TS01 Monitor (psi)","A. Pressure -TS02 Monitor: A. Pressure -TS02 Monitor (psi)","A. Pressure -TS03 Monitor: A. Pressure -TS03 Monitor (psi)","A. Pressure -TS04 Monitor: A. Pressure -TS04 Monitor (psi)","A. Pressure -TS05 Monitor: A. Pressure -TS05 Monitor (psi)"
0.004780099999998743,405.09527590504507,509.29227198625176,525.1281198340566,536.6034762721425,538.6357001355555,523.1629841042198
0.004781149999998737,405.0358716467686,509.47466176935956,525.1865127843072,536.5015057231333,538.6428056939097,523.2380863109996
0.0047821999999987305,405.0039100973859,509.6503376674566,525.2308154453971,536.3921732848621,538.6535036715295,523.3146563900636
0.004783249999998724,404.9838063131909,509.82542789040264,525.2716255977142,536.2945278796217,538.6651417915042,523.391999578959
0.004784299999998718,404.95650398732596,510.0029228966179,525.3194780709044,536.2129403168026,538.6753038926646,523.4694667181187
0.0047853999999987115,404.911974479741,510.1833666264991,525.3671657873351,536.1558794764409,538.6724665931384,523.5504228378554
0.004786449999998705,404.82202920231833,510.3571247527814,525.4058218026921,536.1298885970189,538.692394317375,523.62737748784
0.004787499999998699,404.6994327665807,510.5453728828229,525.4797806484524,536.1303147158519,538.7224429571532,523.7039997153325
0.004788549999998693,404.5672161968146,510.7467868602717,525.5803872048508,536.155999725101,538.7412044386493,523.780315917931
0.004789599999998687,404.43801075415774,510.96690560324845,525.6942062199838,536.2015681987602,538.7424165618881,523.8563738630888
0.00479064999999868,404.3194646864314,511.1952609015312,525.815547578544,536.2619618581367,538.740741468948,523.9323210910753
0.004791699999998674,404.23189763539096,511.4320090914877,525.9316155022874,536.337702647168,538.714158342072,524.0083228055936
0.004792749999998668,404.161140982816,511.6700341089329,526.0197723734061,536.4067119946409,538.6677706269566,524.0845660829058
0.004793799999998662,404.09347112862923,511.9098908162477,526.0931662245034,536.4553286616874,538.6092011783242,524.1612342399918
0.004794849999998655,404.01873705510167,512.1484008814153,526.1609111469332,536.4813821175942,538.541850810326,524.2383904073399
0.004795899999998649,403.9281707762472,512.4021942233542,526.2275552190299,536.4873891852739,538.4807625477629,524.3163856356226
0.004796949999998643,403.82302149387675,512.6549792696052,526.2970434315654,536.4816065526591,538.4055673141341,524.3964313153989
0.004797999999998637,403.7123680226619,512.8913490009918,526.3908181042259,536.4693066014794,538.3286638725773,524.4788802420385
0.0047990499999986305,403.5983575832625,513.108646130165,526.5031637668849,536.4657895082734,538.2589210102161,524.5640298964278
0.004800099999998624,403.48425142556886,513.3103587452092,526.6171246205396,536.482064842426,538.2056935113947,524.651887883145
0.004801149999998618,403.3766052672036,513.4965728646846,526.7456678623839,536.53315308667,538.179356181791,524.7425821036603
0.004802199999998612,403.2631341840511,513.6746835712661,526.8328161211971,536.5841112162472,538.1433611218354,524.8362409147516
0.0048032499999986055,403.1364096708548,513.8480093488307,526.8684440949891,536.6333892619062,538.1097932720726,524.9329869450435
0.004804299999998599,403.00240356605264,514.0232531841558,526.8672403930423,536.6799568989497,538.0789893944569,525.0324997449475
0.004805349999998593,402.8700835667829,514.2253956646933,526.8650623851912,536.7212972846324,538.0253605877261,525.134862415453
0.004806399999998587,402.75060007063723,514.4400478822622,526.9000272193,536.7599403277181,537.970365081746,525.2397260753279
0.004807449999998581,402.6447504528253,514.6554981083372,526.9282248994078,536.8087192984993,537.936086254124,525.3462872368784
0.004808499999998574,402.5455334083523,514.8723320767298,526.9463018354475,536.8605744012733,537.9127338600077,525.4534922246283
0.004809549999998568,402.44625086001827,515.0852200004887,526.9531201206994,536.9123241457486,537.8935402154877,525.5606919969204
0.004810599999998562,402.34341065147515,515.2625374440362,526.9409568343401,536.9512836854714,537.8784164435888,525.6675139078026
0.004811649999998556,402.2411357183404,515.4110646530107,526.901694868499,536.973063436169,537.8631938549103,525.773501480956
0.004812699999998549,402.14568727508225,515.5426212831005,526.8706208919963,537.0045234195726,537.8429150103865,525.8776953930501
0.004813749999998543,402.05385764065807,515.6672344653471,526.8698985843595,537.0488769653532,537.8113148825864,525.9797212076057
0.004814799999998537,401.96024228027966,515.7905751450703,526.9010643361681,537.0929117936738,537.7727934526586,526.0780599080177
0.004815849999998531,401.8611427406387,515.9312015283291,526.9339784101746,537.1176064405981,537.7305624949307,526.1719786478923
0.0048168999999985244,401.74165370783305,516.0763247396459,526.9845062939067,537.1330006087532,537.6921315118431,526.2623087696302
0.004817949999998518,401.6200814682718,516.2422037830022,527.0523470081846,537.1329129638804,537.6590629063443,526.3499280613456
0.004818999999998512,401.5061701639943,516.4292426466225,527.1301692719682,537.1182845550827,537.6337131068815,526.4355620336058
0.004820049999998506,401.4084557581656,516.6295364820245,527.2073878169581,537.0965123873507,537.6181969046055,526.5197560371464
0.0048210999999984995,401.3285455810415,516.8343310074309,527.2493105516356,537.0639823217147,537.6175648378681,526.6030012221134
0.004822149999998493,401.25594426657307,517.0582102640105,527.2919574909215,537.0400122422121,537.6218663316427,526.6857745723361
0.004823199999998487,401.19945686718717,517.2600798625455,527.3403371685386,537.0120458691293,537.6250563955546,526.7685432737308
0.004824249999998481,401.1623095443642,517.4376344341182,527.3863660397371,536.9763745462328,537.6228651043969,526.8519006195895
0.0048252999999984746,401.1403187935886,517.5988469775967,527.4316576312564,536.9461868499591,537.6175597801067,526.9357554527118
0.004826399999998468,401.13621487205455,517.7346976440899,527.5288968632035,536.9121318790461,537.6084100965427,527.0248803169133
0.004827449999998462,401.14314984616215,517.8531402042058,527.5768269030378,536.8517896577466,537.575795739647,527.1114451238885
