"Time","Density -TS00 Monitor: Density -TS00 Monitor (kg/m^3)","Density -TS01 Monitor: Density -TS01 Monitor (kg/m^3)","Density -TS02 Monitor: Density -TS02 Monitor (kg/m^3)","Density -TS03 Monitor: Density -TS03 Monitor (kg/m^3)","Density -TS04 Monitor: Density -TS04 Monitor (kg/m^3)","Density -TS05 Monitor: Density -TS05 Monitor (kg/m^3)"
0.0012583999999997042,0.39252783684502773,0.38956456952862345,0.3345157585181428,0.2582259544859128,0.14012420214130397,0.12648354465482253
0.0012594499999997026,0.39268644704138633,0.3902776962558592,0.3356221760941024,0.25905608448176426,0.14065625076818125,0.1267059225130441
0.0012604999999997009,0.39284504074044274,0.3910232825970908,0.3367147973944448,0.25978886008930774,0.14114460561624684,0.12692770281265364
0.0012615499999996992,0.3930009217480402,0.3918500266986729,0.3377389394348538,0.2604320099281897,0.14160177341496816,0.12714941227228832
0.0012625999999996975,0.39315179630595587,0.39269535969121455,0.33863516801270205,0.26101070189441716,0.14206607650018335,0.12737143438128995
0.0012636499999996958,0.39329804846384564,0.39342824986885405,0.3393921182464609,0.2616102036704809,0.1425392074159404,0.1275940304141486
0.0012646999999996942,0.3934410800651102,0.3939230925180432,0.3400895486365581,0.2622354107563787,0.1430311546953009,0.1278176575357338
0.0012657499999996925,0.3935812249614917,0.39416849817006505,0.34077392416590974,0.2628774120370021,0.1435746198530835,0.12804242243396122
0.0012667999999996908,0.39371750545287126,0.39413846880410625,0.3413767778531089,0.2635832082390866,0.14414014294171187,0.12826859411986472
0.001267849999999689,0.3938501332474845,0.3940178939939679,0.3418436953208436,0.26439677693365754,0.1447057793042239,0.12849640279452984
0.0012688999999996874,0.393976057435944,0.3940380766146085,0.3422106116482793,0.26534494164229905,0.14527411923584715,0.12872596188704846
0.0012699499999996857,0.3940948146156343,0.394237725199453,0.34248528434688125,0.2664254125132779,0.14583303083353902,0.12895682212368345
0.001270999999999684,0.39420976531560786,0.394600499827857,0.34274813475673443,0.26756729725892364,0.14636580899314822,0.1291890498419263
0.0012720499999996824,0.394324626416285,0.39518887400266034,0.3431265851639059,0.26866114473415115,0.1468794842863419,0.12942272511759378
0.0012730999999996807,0.3944390795555442,0.39592567727805345,0.34359572609352357,0.2696296974333646,0.1473542828284868,0.12965773841509778
0.001274149999999679,0.39455384079973077,0.39668698402311103,0.3441539821499787,0.27046594273770225,0.14778919291948894,0.12989406719743696
0.0012751999999996773,0.39467263619467435,0.39738078318113085,0.3448374689001306,0.27117948010297643,0.14821861466696604,0.1301316262716454
0.0012762499999996756,0.394798262710386,0.3979251032277585,0.3455844997062455,0.27178178864090596,0.14867169046374215,0.13037015398748975
0.001277299999999674,0.39493155459105783,0.39828903361776036,0.3463828570373737,0.27229653135345266,0.14914899658712574,0.1306090180421084
0.0012783499999996723,0.39507424721280837,0.39854603679530365,0.34732619176245333,0.2727265551464659,0.14968673066294003,0.13084723744470844
0.0012793999999996706,0.39522513494794187,0.39874283185958315,0.348355912330086,0.27309437031094386,0.15030453526098816,0.13108382310870229
0.001280449999999669,0.39538096169149184,0.3989056496177885,0.34941255844292524,0.2734838673006672,0.15096728590771252,0.13131773225746848
0.0012814999999996672,0.39553951772282314,0.3990832177296668,0.35051520791099844,0.27397531847170253,0.15165330229366822,0.13154784351121138
0.0012825499999996656,0.39569847130116925,0.3992678534413832,0.3517392704903804,0.2745815622043894,0.1523352039408568,0.1317731271072846
0.0012835999999996639,0.39585283989794756,0.3993949574176301,0.35299336657101393,0.2752825562223987,0.15296003972130423,0.13199286140469768
0.0012846499999996622,0.39599773404744426,0.3995018376568153,0.3540952007676652,0.2760526509052668,0.1535099744995888,0.13220687774059411
0.0012856999999996605,0.3961297697758327,0.3997209831506087,0.3549610980831811,0.2768205954339303,0.15398564364785683,0.13241568068126988
0.0012867499999996588,0.3962479015127671,0.40015739143505624,0.35566952264754176,0.27750529651341505,0.15437964236833376,0.13262053740240354
0.0012877999999996571,0.39635302220625557,0.40074585588928946,0.3561090331960205,0.27808233444981884,0.15469861965432966,0.1328233431964082
0.0012888499999996555,0.39644803311852533,0.40142723092478405,0.3563502541431583,0.27856114308417373,0.15500274714433734,0.13302643933845354
0.0012899499999996537,0.3965414797985849,0.40223090945311957,0.35660687639929717,0.2789856988065304,0.1553524083472687,0.13324185588522933
0.001290999999999652,0.3966279363501951,0.40299560723480626,0.3569237366564673,0.2793713337487031,0.1557226023804723,0.13345166195311278
0.0012920499999996503,0.3967119131930572,0.40365412442441834,0.3573007898520428,0.2797993400939242,0.15614770298059735,0.13366634405250566
0.0012930999999996487,0.396796960668209,0.404239817775412,0.35785194116336133,0.28028914195193394,0.15662019788866444,0.13388571333087548
0.001294149999999647,0.39688815202193606,0.4047718554597032,0.35857745251183615,0.28080021284524365,0.15707470172960353,0.13410870418171472
0.0012951999999996453,0.3969896250522655,0.4052392767755312,0.3594361491919721,0.2812743943693252,0.15750290914129916,0.1343336838601884
0.0012962499999996436,0.3971039522013049,0.40568192163404704,0.36042042867625396,0.28163981537017235,0.15793254990583497,0.13455886657026708
0.001297299999999642,0.39723261711285845,0.4061371999705829,0.3614527499330195,0.2818377315781678,0.15839243395272903,0.13478250455189347
0.0012983499999996402,0.3973742347440926,0.40652113353560543,0.36243126538265413,0.2819307475807317,0.15890033440615547,0.13500301213163443
0.0012993999999996386,0.39752587413138846,0.4067386233712919,0.3633630967864075,0.2819938449702477,0.15942657780800096,0.13521951975352797
0.0013004499999996369,0.397686259531507,0.4068080182548439,0.36422532832918053,0.28205495878438835,0.1599454274009702,0.13543152675373485
0.0013014999999996352,0.39785146242735614,0.40680462411614476,0.3649100150828725,0.28216688304528775,0.16044931142307411,0.1356388273283291
0.0013025499999996335,0.3980154208779596,0.40675410831033354,0.3654457266232708,0.2823872738417968,0.16093719347612687,0.13584140660639524
0.0013035999999996318,0.3981735749126308,0.406718085971441,0.3659644327797762,0.2826553661679239,0.16142638082402758,0.13603958501706476
0.0013046499999996302,0.39832398680784675,0.4067648381818832,0.3665336697508091,0.2829369439638155,0.1619122212597901,0.1362341290840758
0.0013056999999996285,0.3984656502796808,0.4068454538187522,0.3671633043696808,0.2832538862496454,0.16237590514020755,0.13642628995548275
0.0013067499999996268,0.3985963075799914,0.4068691097219563,0.3678878878883595,0.2836279529216806,0.16279186816330285,0.13661761326529245
0.001307799999999625,0.3987153562024355,0.40690357506370856,0.3685416942792569,0.2841260041372146,0.16309872832783703,0.13680985144498503
0.0013088499999996234,0.3988237876187001,0.40699299928226,0.3690204200311849,0.28475069930894853,0.163341298512937,0.13700467041002304
0.0013098999999996217,0.3989229760249263,0.40709056259042725,0.36942629676029287,0.28543978884104293,0.16359798825371458,0.13720357399966307
0.00131094999999962,0.39901404030626075,0.4071946823285132,0.36988898048271834,0.2861749529239021,0.16388739050344325,0.1374074079395016
0.0013119999999996184,0.399098729739514,0.40736246149155053,0.37047115475371123,0.2869252633951133,0.16418959553198054,0.1376160268394241
0.0013130499999996167,0.3991788316468003,0.40755494559893807,0.3711131015516269,0.2876107994599634,0.16451575618105935,0.13782811837920106
0.001314099999999615,0.39925549653886977,0.4076927493182022,0.37178826068368,0.2882083454246733,0.16485784194498626,0.1380414585209836
0.0013151499999996133,0.39933014694223956,0.40776521284985506,0.37247646560960285,0.2887031290358461,0.16519103588539108,0.13825329704823724
0.0013161999999996116,0.39940389452633757,0.4078245117133071,0.37315995829177284,0.2891188992245542,0.16551712104417893,0.13846078636066694
0.00131724999999961,0.39947684338898837,0.40787359332787976,0.3738735196048689,0.2895039376533434,0.1658753249265909,0.13866132027410516
0.0013182999999996083,0.3995486071524104,0.4079371492265992,0.37464228978871367,0.28990818921745287,0.1662363149376746,0.1388528895889612
0.0013193499999996066,0.39961751596044176,0.4081769699141294,0.3753852968435435,0.2903409216444731,0.16656764703316324,0.13903518066927986
0.001320399999999605,0.3996820381401393,0.4085305871032694,0.3760359540247784,0.2907403087067747,0.16689105451732536,0.13920921451679402
0.0013214499999996032,0.3997422046458542,0.408941425577062,0.37651512584153685,0.291069629221204,0.16722318126421412,0.13937702472219807
0.0013224999999996016,0.3997980079631549,0.40934650968079866,0.37691619556407796,0.29137957592444796,0.16757217613002395,0.1395411267099142
0.0013235499999995999,0.3998500439934665,0.40979777988561306,0.37731299343624447,0.29171239785059466,0.16792823992286554,0.13970444175265923
0.0013245999999995982,0.39989928131543995,0.4102565241828621,0.3776200137019586,0.29209643882618697,0.16826456082865449,0.13986939732481202
0.0013256499999995965,0.39994598009037996,0.41067465350405935,0.37779917450498757,0.2925422444193018,0.16856564004179247,0.14003747963835866
0.0013266999999995948,0.39999041735271373,0.41111655252343027,0.37794243844695224,0.29300013838875305,0.16883874364713555,0.14020890596714408
0.0013277499999995931,0.40003566831513493,0.41162900666691693,0.3780632965343857,0.2933911923934317,0.1691282878187844,0.14038271573040884
0.0013287999999995915,0.4000861067493567,0.41217078587651673,0.37825258574714943,0.29372247035918286,0.16952439761587024,0.14055702754391677
0.0013298499999995898,0.4001433340363187,0.4126854778679802,0.3786520280791588,0.29408544897497235,0.17001868090095848,0.14072970762775378
0.001330899999999588,0.40020600105306503,0.41316349967138205,0.37928524013036724,0.29451089261534485,0.17054665049743997,0.1408989302795091
0.0013319999999995863,0.40027458490612794,0.4136268416629048,0.38007080506651386,0.29500695499198715,0.1711216204008393,0.14107077786693928
0.0013330499999995847,0.40034095702866807,0.4140648560473354,0.3807376128092067,0.2954201531420608,0.1716822464416478,0.14122867679737058
0.001334099999999583,0.4004086515218001,0.4144752147622901,0.38118217643158075,0.29561005641935423,0.17220997218001527,0.14138030053140663
0.0013351499999995813,0.4004815585650619,0.4148549642505386,0.38139908357923435,0.29559562220843805,0.17273027408941785,0.14152596910959006
0.0013361999999995796,0.4005600714047994,0.41519163404525444,0.38146013766865566,0.2955344332849204,0.1732824980922594,0.14166654938345205
0.001337249999999578,0.4006431844602088,0.4154505186576436,0.3814482875169516,0.2955141737444601,0.1738701448571102,0.1418032611986695
0.0013382999999995762,0.4007291926900736,0.4156043202266707,0.38146962312476346,0.29573160064489973,0.17449656979658126,0.1419373586343866
0.0013393499999995746,0.400816756191951,0.4156606005546701,0.38156636874924105,0.29628643001101446,0.17516307045721377,0.1420698728058408
0.0013403999999995729,0.40090454050006186,0.41567696821942973,0.3817131993746319,0.2970815753095135,0.17585661663353822,0.14220165430879794
0.0013414499999995712,0.40099062848247585,0.4157327999490949,0.3818935603960657,0.29798984618145236,0.1765498763974609,0.14233337116771805
0.0013424999999995695,0.40107292106843123,0.4158589701366554,0.3821640355399812,0.2989451200072294,0.17726161137216243,0.14246558809782478
0.0013435499999995678,0.40115041256119066,0.4160458348511121,0.38256108505481773,0.29981986052466003,0.1780162887234911,0.14259872162362894
0.0013445999999995662,0.40122213158833,0.41625161227728974,0.38300568325842554,0.30059561672512614,0.17876306773042647,0.14273306376911152
0.0013456499999995645,0.401287039043659,0.4163730020576795,0.3834354596475663,0.30138173129213447,0.17945430139447316,0.1428689059623054
0.0013466999999995628,0.40134430196005466,0.41637077510054815,0.38383711474631227,0.3022526805814728,0.1800916165898382,0.14300648283568834
