"Time","Temperature -TS00 Monitor: Temperature -TS00 Monitor (K)","Temperature -TS01 Monitor: Temperature -TS01 Monitor (K)","Temperature -TS02 Monitor: Temperature -TS02 Monitor (K)","Temperature -TS03 Monitor: Temperature -TS03 Monitor (K)","Temperature -TS04 Monitor: Temperature -TS04 Monitor (K)","Temperature -TS05 Monitor: Temperature -TS05 Monitor (K)"
0.004701299999999211,361.66410271117974,599.3220574881589,622.436048964373,663.8788474733926,870.8301636913353,2255.44922337647
0.004702349999999205,361.5442419385869,599.3541511404073,622.3483104310116,663.6597394698874,871.1033212523215,2255.528219355991
0.0047033999999991985,361.42252014018436,599.3889912834873,622.240142127069,663.4504623812272,871.3603568960322,2255.611507244538
0.004704449999999192,361.29867759346234,599.4247819966532,622.1224225965046,663.2515040170416,871.6008120468243,2255.699274145774
0.004705499999999186,361.172906388782,599.4854546913161,622.0412048603515,663.0985735653148,871.7859195964679,2255.791367654645
0.00470654999999918,361.0466345285791,599.5624047391667,622.0082733830493,662.9919926100843,871.92873266541,2255.887116945839
0.0047075999999991736,360.921794089757,599.6244373027259,621.9850017321108,662.8933575959356,872.0763630026436,2255.9851882419225
0.004708649999999167,360.7978181589132,599.6834122543808,621.9732694187713,662.7967451219616,872.2283514560015,2256.0836998941577
0.004709699999999161,360.6743398966775,599.7455283733404,621.966489838764,662.6944791241722,872.3843328133263,2256.1797854279257
0.004710749999999155,360.55349550329953,599.8049262033802,621.9633062131467,662.5315544037987,872.5712590533232,2256.2701399401535
0.004711799999999149,360.4433550305699,599.8658821531156,621.969358793112,662.3353660676337,872.7675492662532,2256.3521465008785
0.004712849999999142,360.336747411282,599.9281527799478,621.9635230850093,662.1161867309196,872.9629912000319,2256.424636491009
0.004713899999999136,360.22766445789546,599.9858977478474,621.9399073449185,661.877792513673,873.1524349277715,2256.4877289774167
0.00471494999999913,360.1145306362701,600.0351477442443,621.9062470518021,661.6355900413691,873.3286285741432,2256.541530038403
0.004715999999999124,359.9932972491309,600.0249319977565,621.9709057675277,661.4710673027389,873.4824446981365,2256.5871052520474
0.0047170499999991174,359.86196156355425,600.0055330814267,622.0176924882187,661.3218266488893,873.6162578761989,2256.6258649401793
0.004718099999999111,359.73229540655495,599.9813142269218,622.0665977792148,661.1866107140521,873.7378374162139,2256.654144235514
0.004719149999999105,359.6028565733525,599.9524702158091,622.1228474727822,661.0795818306915,873.8571561577285,2256.68149868209
0.004720199999999099,359.4714899353872,599.921142733583,622.1536896574607,660.9875974953677,873.9794202033379,2256.7099758920076
0.0047212499999990925,359.3424190166835,599.871921629005,622.0759891929257,660.8961292500459,874.1041695683062,2256.7353092017947
0.004722299999999086,359.21208146996673,599.828544807921,622.0179571046601,660.8841620971099,874.246793254632,2256.756014167115
0.00472334999999908,359.07972815484106,599.7980395554507,621.9670837642502,661.2564303061581,874.3958130821079,2256.7740741020075
0.004724399999999074,358.9486803410611,599.7669844486587,621.9119298581578,662.885981378772,874.54334782519,2256.791557155991
0.0047254499999990675,358.81968767350133,599.7407699768993,621.8284737437613,667.0849632716836,874.7021921165808,2256.809731657229
0.004726499999999061,358.6978935701654,599.7179367787796,621.7112832792634,674.4015088515229,874.8666117560822,2256.8306933320105
0.004727549999999055,358.5777933121395,599.6737178474949,621.605362441418,683.3788820416751,875.0194475862598,2256.8558885860775
0.004728599999999049,358.4586181683762,599.6195144892024,621.5186892911186,691.300907864584,875.1675800452692,2256.886390018421
0.004729649999999043,358.34018790107604,599.560039454664,621.4375927967089,696.8958222021779,875.3138073062628,2256.923340773877
0.004730699999999036,358.22220038314384,599.493422033258,621.3396045704459,700.4176136768954,875.425312049372,2256.9677046885677
0.00473174999999903,358.1058130842101,599.436561113045,621.223156212504,702.5606611335356,875.5237171256013,2257.0205475983325
